sku,product_name,category_id,category_name,category_path
10224635,"Блок питания 400W ExeGate EX224732RUS-PC 400NPX (ATX, PC, 12cm fan, 24pin, 4pin, PCIe, 3xSATA, 2xIDE, FDD, black, кабель 220V в комплекте)",857707,Блоки питания для компьютеров,Все товары / Компьютерная техника / Комплектующие / Блоки питания
10224641,"Монитор Dell 23.8"" U2422HE черный IPS LED 5ms 16:9 HDMI матовая HAS Pivot 1000:1 250cd 178гр/178гр 1920x1080 DisplayPort FHD USB 7.32кг",91052,Мониторы,Все товары / Компьютерная техника / Периферийные устройства / Мониторы
10224644,"МОНИТОР 23.8"" PHILIPS 242B1TC Black (IPS, Multi-Touch, 1920x1080, 75Hz, 4 ms, 178°/178°, 250 cd/m, 50M:1, +HDMI 1.4,",91052,Мониторы,Все товары / Компьютерная техника / Периферийные устройства / Мониторы
10224645,"Монитор 23.8"" PHILIPS 243B9H (00/01) Black (IPS, 1920x1080, D-sub+HDMI+DP, 4 ms, 178°/178°, 250 cd/m, 50M:1(1000:1), MM, Camera, Pivot)",91052,Мониторы,Все товары / Компьютерная техника / Периферийные устройства / Мониторы
10224646,"МОНИТОР 27"" PHILIPS 275B1H/00",91052,Мониторы,Все товары / Компьютерная техника / Периферийные устройства / Мониторы
10224689,"Планшет Digma Optima 7 A101 3G Black (7"""" 1024x600, 4x1.3ГГц, 1+8Гб, 2000мАч, 10.0)",6427100,Планшеты,Все товары / Компьютерная техника / Компьютеры / Планшеты
10224725,"Телевизор LG 50"" 50NANO856PA.ARU",90639,Телевизоры,Все товары / Электроника / Аудио- и видеотехника / Телевизоры
10224729,Блок питания для сервера 1200W PWS-1K23A-1R SUPERMICRO,857707,Блоки питания для компьютеров,Все товары / Компьютерная техника / Комплектующие / Блоки питания
10224784,"Утюг электрический Philips 2400 Вт, удар 180 г, пар 45 г/мин, 320 мл, SteamGlide Plus, автоотключение",16312867,Утюги,Все товары / Бытовая техника / Техника для дома / Техника для ухода за одеждой / Утюги
10224785,"Утюг электрический Philips Утюг электрический Philips/ 2400 Вт, удар 160 г, пар 40 г/мин, 320 мл, SteamGlide Plus",16312867,Утюги,Все товары / Бытовая техника / Техника для дома / Техника для ухода за одеждой / Утюги
10224858,"Телевизор YUNO 32"" ULX-32TCS226",90639,Телевизоры,Все товары / Электроника / Аудио- и видеотехника / Телевизоры
10224916,"Коммутатор Zyxel Smart L2 XGS1250-12, 8xGE, 3x1/2,5/5/10G, 1xSFP+, настольный (NEW)",70296630,Коммутаторы,Все товары / Компьютерная техника / Сетевое оборудование / Проводные роутеры (маршрутизаторы) и коммутаторы / Коммутаторы
10225004,Машинка для стрижки Beurer HR5000 черный (насадок в компл:2шт),70337102,Машинки для стрижки,Все товары / Бытовая техника / Техника для красоты / Машинки для стрижки и триммеры / Машинки для стрижки
